1	507	2609.0	7208	9859
1	638	2614.0	7208	7781
1	642	2614.0	7208	10054
1	648	2614.0	7208	14100
1	763	2614.0	7208	8353
2	221	3765.0	10656	16915
2	535	9051.0	10656	9379
2	563	10005.0	10656	11538
2	606	9624.0	10656	10070
2	682	10601.0	10656	12349
2	756	9245.0	10656	13606
2	772	1910.0	10656	18376
2	814	2915.0	10656	13471
3	39	8016.0	8193	20070
3	253	1580.0	8193	13148
3	284	6179.0	8193	17022
3	309	8033.0	8193	23044
3	428	8020.0	8193	12241
3	482	8020.0	8193	13369
3	671	1000.0	8193	15684
3	695	8030.0	8193	9959
3	747	8019.0	8193	25599
3	825	8033.0	8193	20188
4	228	4803.0	8539	11445
4	257	4802.0	8539	11768
4	288	4800.0	8539	14953
4	571	4777.0	8539	8741
4	672	4597.0	8539	9392
5	16	10148.0	19233	10307
5	212	9855.0	19233	10621
5	413	13718.0	19233	14561
5	822	10301.0	19233	10844
5	934	13663.0	19233	13669
5	943	11984.0	19233	12196
5	979	11520.0	19233	11685
5	980	19037.0	19233	19600
6	189	10271.0	10271	12237
6	252	10271.0	10271	11948
6	536	10271.0	10271	20959
6	539	10271.0	10271	18587
6	719	10271.0	10271	14622
7	266	10854.0	13861	12326
7	441	13861.0	13861	17784
7	526	13861.0	13861	23183
7	745	1770.0	13861	10240
7	877	10853.0	13861	11046
7	885	10610.0	13861	13043
8	55	8536.0	14175	8734
8	65	1469.0	14175	11738
8	217	5881.0	14175	15351
8	220	10641.0	14175	11000
8	293	3245.0	14175	12190
8	406	1141.0	14175	12628
8	442	10760.0	14175	11365
8	626	14175.0	14175	17136
8	787	9468.0	14175	13672
8	816	7933.0	14175	8126
8	833	9575.0	14175	13670
8	836	3456.0	14175	21264
8	935	1667.0	14175	11181
8	998	10566.0	14175	13601
9	516	7601.0	7601	10557
9	698	7601.0	7601	11979
9	708	7601.0	7601	9779
9	824	7601.0	7601	21800
9	839	7601.0	7601	9414
10	161	8090.0	11214	8664
10	527	7794.0	11214	18089
10	564	10106.0	11214	9527
10	608	9267.0	11214	12246
10	616	11018.0	11214	15617
10	673	10044.0	11214	16064
10	896	8271.0	11214	8571
10	915	11038.0	11214	24296
11	260	5913.0	13216	8835
11	336	6237.0	13216	12204
11	526	1423.0	13216	23183
11	528	5913.0	13216	13298
11	613	5904.0	13216	12299
11	745	6242.0	13216	10240
12	322	10638.0	12328	18606
12	466	8577.0	12328	28924
12	491	10292.0	12328	15242
12	551	10668.0	12328	16422
12	711	9244.0	12328	15294
12	960	10016.0	12328	12588
13	50	3894.0	8740	10736
13	180	3017.0	8740	10481
13	318	8631.0	8740	10766
13	344	4431.0	8740	14300
13	412	7485.0	8740	10323
13	427	4771.0	8740	14550
13	635	8608.0	8740	12652
13	733	4910.0	8740	10192
13	817	7797.0	8740	8562
13	860	4997.0	8740	16116
13	903	8473.0	8740	14976
14	495	13069.0	24347	12968
14	762	12512.0	24347	13373
14	888	14837.0	24347	15292
14	895	3545.0	24347	21228
14	956	18357.0	24347	22283
14	970	13301.0	24347	14463
15	375	14079.0	20513	14613
15	454	14407.0	20513	14918
15	459	13599.0	20513	13952
15	715	15660.0	20513	16490
15	905	13091.0	20513	13380
16	5	9595.0	10307	19233
16	212	9523.0	10307	10621
16	413	5220.0	10307	14561
16	822	9933.0	10307	10844
16	934	10307.0	10307	13669
16	943	8679.0	10307	12196
16	979	9038.0	10307	11685
16	980	10285.0	10307	19600
17	335	7672.0	7672	10815
17	529	7672.0	7672	9890
17	780	7672.0	7672	13863
17	849	7672.0	7672	14096
17	876	7672.0	7672	12286
18	74	6331.0	16933	8696
18	231	15392.0	16933	16366
18	233	7597.0	16933	11166
18	250	4008.0	16933	12179
18	290	11619.0	16933	13514
18	514	11710.0	16933	13579
18	595	11924.0	16933	18319
18	627	1189.0	16933	14007
18	655	7400.0	16933	18557
18	683	1268.0	16933	8315
18	776	6545.0	16933	10655
18	796	5657.0	16933	11648
18	867	7197.0	16933	11546
18	902	13204.0	16933	14478
18	928	974.0	16933	12692
19	409	7169.0	8699	9131
19	478	7169.0	8699	22286
19	499	7167.0	8699	10352
19	555	7165.0	8699	13800
19	630	7169.0	8699	21704
20	174	9517.0	9517	17606
20	359	9517.0	9517	10987
20	458	8539.0	9517	10532
20	545	8864.0	9517	11914
20	593	8439.0	9517	15061
21	295	10130.0	10376	14447
21	333	9905.0	10376	11309
21	429	9815.0	10376	14825
21	572	10627.0	10376	10540
21	875	9582.0	10376	9698
21	940	1038.0	10376	17082
22	142	5915.0	8156	14104
22	255	8058.0	8156	13886
22	291	1904.0	8156	13449
22	390	8008.0	8156	14608
22	455	6377.0	8156	13678
22	602	8037.0	8156	19075
22	607	8007.0	8156	21226
22	658	8058.0	8156	13971
22	690	5087.0	8156	11847
22	789	7844.0	8156	14651
22	906	8044.0	8156	12541
23	115	7084.0	21544	11220
23	276	7086.0	21544	13388
23	311	3583.0	21544	16191
23	317	7007.0	21544	27390
23	334	8039.0	21544	12845
23	463	9442.0	21544	19094
23	550	7090.0	21544	15680
23	582	7870.0	21544	14469
23	643	8797.0	21544	20901
23	667	7090.0	21544	11623
23	687	7090.0	21544	10382
23	914	7597.0	21544	18656
24	208	7714.0	8684	9586
24	324	7896.0	8684	24245
24	326	7480.0	8684	12175
24	927	7227.0	8684	7387
24	964	7993.0	8684	12974
25	314	7558.0	7558	14646
25	421	1303.0	7558	19799
25	556	7558.0	7558	12831
25	689	7558.0	7558	10557
25	744	7558.0	7558	8667
25	778	2639.0	7558	18616
25	850	7558.0	7558	18735
25	941	3740.0	7558	21435
26	263	7172.0	7172	9158
26	370	7172.0	7172	14476
26	373	7172.0	7172	15577
26	374	7172.0	7172	9789
26	389	7172.0	7172	8862
27	453	7128.0	7231	11406
27	460	7231.0	7231	15973
27	718	7231.0	7231	16328
27	766	7178.0	7231	10630
27	886	7222.0	7231	9788
28	379	12383.0	13010	12380
28	490	13010.0	13010	21907
28	503	13010.0	13010	13733
28	508	13010.0	13010	18675
28	809	13010.0	13010	14718
29	48	4983.0	9108	7309
29	49	7294.0	9108	7880
29	209	9108.0	9108	15628
29	371	8658.0	9108	16817
29	415	7355.0	9108	11560
29	416	5008.0	9108	8043
29	435	6540.0	9108	14754
29	472	8597.0	9108	11735
29	631	8075.0	9108	12249
29	654	8857.0	9108	14764
29	717	9108.0	9108	13162
30	470	9224.0	10165	16073
30	502	9236.0	10165	17504
30	560	9174.0	10165	12709
30	652	9141.0	10165	25112
30	721	10069.0	10165	19208
31	350	9288.0	9335	15019
31	405	8852.0	9335	18199
31	619	9135.0	9335	16651
31	728	9026.0	9335	21885
31	986	9133.0	9335	12711
32	159	7457.0	16810	7974
32	603	14179.0	16810	14308
32	707	11108.0	16810	13238
32	725	9832.0	16810	9784
32	736	10205.0	16810	10350
32	742	9637.0	16810	14231
32	921	9126.0	16810	10400
32	955	11322.0	16810	15200
33	214	6938.0	9644	10557
33	354	6778.0	9644	11134
33	366	6778.0	9644	12703
33	646	1560.0	9644	7854
33	852	6778.0	9644	14606
33	941	6778.0	9644	21435
34	256	9620.0	9786	15233
34	396	9725.0	9786	10881
34	669	9786.0	9786	16278
34	675	9786.0	9786	16987
34	912	9786.0	9786	12830
35	285	3299.0	9710	21143
35	352	9710.0	9710	14032
35	461	9710.0	9710	17119
35	493	9710.0	9710	11081
35	815	9710.0	9710	18051
