1	268	9874.0	10951	9955
1	499	9212.0	10951	11795
1	527	10951.0	10951	13622
1	761	9358.0	10951	9290
1	944	10587.0	10951	13029
2	239	10317.0	10939	10603
2	405	9287.0	10939	14314
2	643	10275.0	10939	17962
2	802	10939.0	10939	20296
2	917	10939.0	10939	15536
3	8	3748.0	9614	8986
3	92	3324.0	9614	9056
3	229	1834.0	9614	12810
3	335	5228.0	9614	13167
3	419	3234.0	9614	10955
3	422	1984.0	9614	12420
3	558	3070.0	9614	11950
3	592	2691.0	9614	14387
3	606	4880.0	9614	18436
3	685	9601.0	9614	20201
3	696	5601.0	9614	17421
3	723	1419.0	9614	14215
3	741	5228.0	9614	12481
3	786	7848.0	9614	20177
3	813	9176.0	9614	10789
3	830	1455.0	9614	15427
3	840	8146.0	9614	9902
3	851	1575.0	9614	10341
3	887	1221.0	9614	8887
3	911	4109.0	9614	9277
3	930	3244.0	9614	15603
3	942	3512.0	9614	12611
3	954	7861.0	9614	8027
4	292	10502.0	11623	17242
4	534	7349.0	11623	10893
4	577	8896.0	11623	11520
4	584	7489.0	11623	7945
4	764	8996.0	11623	9516
5	206	1372.0	12595	6931
5	307	1230.0	12595	2765
5	398	1335.0	12595	15104
5	669	1300.0	12595	11178
5	734	1521.0	12595	11734
6	223	7367.0	7652	7979
6	651	7173.0	7652	13092
6	846	7375.0	7652	7844
6	926	7652.0	7652	9003
6	983	7652.0	7652	10861
7	244	7585.0	9883	16589
7	389	6979.0	9883	7949
7	616	9883.0	9883	13144
7	874	7582.0	9883	19378
7	925	9883.0	9883	15949
8	3	3749.0	8986	9614
8	67	1023.0	8986	8876
8	92	1296.0	8986	9056
8	147	3471.0	8986	9086
8	335	8986.0	8986	13167
8	363	3657.0	8986	7850
8	419	2261.0	8986	10955
8	490	4981.0	8986	10544
8	558	1063.0	8986	11950
8	592	1814.0	8986	14387
8	606	3281.0	8986	18436
8	685	3737.0	8986	20201
8	695	3639.0	8986	12099
8	696	3239.0	8986	17421
8	733	3502.0	8986	10035
8	741	8971.0	8986	12481
8	786	2123.0	8986	20177
8	813	3940.0	8986	10789
8	830	1642.0	8986	15427
8	840	3940.0	8986	9902
8	851	8402.0	8986	10341
8	887	1405.0	8986	8887
8	911	7939.0	8986	9277
8	930	1232.0	8986	15603
8	942	8762.0	8986	12611
8	954	3869.0	8986	8027
8	982	3321.0	8986	11207
9	118	8208.0	8208	17086
9	394	7377.0	8208	8019
9	448	7054.0	8208	11470
