1	23	10352.0	10372	11244
1	177	4109.0	10372	8290
1	207	4211.0	10372	14317
1	235	9568.0	10372	16772
1	269	7631.0	10372	15889
1	299	9564.0	10372	10387
1	341	9717.0	10372	12608
1	561	4324.0	10372	12507
1	734	10372.0	10372	18975
1	802	9704.0	10372	22972
1	856	10372.0	10372	19747
1	963	10372.0	10372	14611
2	195	1076.0	9658	5264
2	271	982.0	9658	4107
2	380	978.0	9658	5786
2	644	978.0	9658	7406
2	885	978.0	9658	2681
3	262	9023.0	9023	11175
3	288	9023.0	9023	12226
3	415	9023.0	9023	13936
3	795	9023.0	9023	11282
3	845	9023.0	9023	12380
4	246	3621.0	7428	4316
4	344	3648.0	7428	6312
4	540	3654.0	7428	3589
4	629	3797.0	7428	11719
4	919	3744.0	7428	4883
4	985	3260.0	7428	18694
5	63	943.0	11061	8723
5	149	5060.0	11061	15225
5	392	8982.0	11061	15317
5	444	10823.0	11061	14594
5	460	4295.0	11061	8841
5	509	8046.0	11061	7957
5	520	7785.0	11061	12052
5	586	10240.0	11061	10402
5	923	3157.0	11061	5931
5	946	2518.0	11061	4739
5	954	7414.0	11061	7124
5	995	8327.0	11061	14713
5	1000	5969.0	11061	6978
6	537	11816.0	11987	13545
6	622	10908.0	11987	10724
6	700	11933.0	11987	19744
6	876	11932.0	11987	13279
6	903	1149.0	11987	10377
6	924	10959.0	11987	13462
7	10	1049.0	21917	10923
7	176	1554.0	21917	13648
7	212	1554.0	21917	13500
7	405	1558.0	21917	10104
7	445	1565.0	21917	17509
7	505	14888.0	21917	18341
7	566	1554.0	21917	15589
7	618	1553.0	21917	19212
7	627	15756.0	21917	15829
7	673	19346.0	21917	19421
7	728	1551.0	21917	15647
7	761	1562.0	21917	17867
7	803	15828.0	21917	16753
7	829	16592.0	21917	18239
7	840	1554.0	21917	17641
7	851	1554.0	21917	18094
7	852	1558.0	21917	12089
7	907	1552.0	21917	7676
7	983	1446.0	21917	13348
8	189	5624.0	12925	10360
8	411	5624.0	12925	8078
8	443	1529.0	12925	8244
8	494	3998.0	12925	6242
8	570	5536.0	12925	9429
8	619	5626.0	12925	18952
8	640	1695.0	12925	17869
8	687	5624.0	12925	13833
8	727	5614.0	12925	9373
8	753	1717.0	12925	14001
8	807	5624.0	12925	7142
8	996	4617.0	12925	5231
9	245	6176.0	11607	20411
9	330	5521.0	11607	9468
9	432	4516.0	11607	12559
9	685	5544.0	11607	7655
9	713	1252.0	11607	14799
9	833	5642.0	11607	6158
9	878	3821.0	11607	12006
9	949	5640.0	11607	11345
10	7	1103.0	10923	21917
10	176	1077.0	10923	13648
10	212	1085.0	10923	13500
10	405	4838.0	10923	10104
10	445	1102.0	10923	17509
10	566	1085.0	10923	15589
10	618	1085.0	10923	19212
10	627	1083.0	10923	15829
10	728	5709.0	10923	15647
10	761	1102.0	10923	17867
10	829	1085.0	10923	18239
10	840	1068.0	10923	17641
10	851	1085.0	10923	18094
10	852	4849.0	10923	12089
10	907	5991.0	10923	7676
10	983	4783.0	10923	13348
11	124	1379.0	7330	13283
11	243	4229.0	7330	12045
11	302	7330.0	7330	9147
11	304	7330.0	7330	9397
11	308	7330.0	7330	11881
11	311	1115.0	7330	11067
11	324	1599.0	7330	12942
11	349	7330.0	7330	15992
11	479	3280.0	7330	11940
11	617	1722.0	7330	10814
11	650	2147.0	7330	11349
11	654	4327.0	7330	18502
11	676	7330.0	7330	11008
11	812	2716.0	7330	14029
12	112	1076.0	7054	11191
12	330	1225.0	7054	9468
12	370	4239.0	7054	8778
12	372	4301.0	7054	10579
12	432	3990.0	7054	12559
12	467	3618.0	7054	14246
12	477	1083.0	7054	12992
12	669	1187.0	7054	13714
12	713	4285.0	7054	14799
12	878	4474.0	7054	12006
12	949	1823.0	7054	11345
13	378	9158.0	10921	14583
13	451	9160.0	10921	17977
13	651	8853.0	10921	14202
13	778	9037.0	10921	17207
13	798	9160.0	10921	11790
